ID,Name,SubName,State,TotalPeople,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
243780005,Purdue University-Main Campus,South Bend Campus,IN,40849,0,0,1,0,0,0,5,0,0,6
243780001,Purdue University-Main Campus,Main Campus,IN,40849,0,0,3,0,1,2,28,4,2,40
104717001,Grand Canyon University,Grand Canyon University,AZ,40487,0,0,1,0,0,0,10,0,0,11
186380001,Rutgers University-New Brunswick,Main Campus,NJ,39950,0,0,12,0,0,5,65,7,3,92
225511001,University of Houston,Central Campus,TX,39820,0,0,6,0,1,3,74,22,0,106
137351001,University of South Florida-Main Campus,USF Tampa Campus,FL,39596,0,0,1,0,1,8,48,9,0,67
110662001,University of California-Los Angeles,UCLA,CA,39271,0,0,8,0,2,4,118,7,0,139
104179001,University of Arizona,Main Campus,AZ,39236,1,0,3,0,0,0,43,6,2,55
123961002,University of Southern California,Health Sciences Campus,CA,38010,0,0,1,0,0,0,0,3,0,4
123961001,University of Southern California,University Park Campus,CA,38010,0,0,7,0,5,1,50,1,2,66
227216001,University of North Texas,Main Campus,TX,37818,0,0,2,0,0,1,24,3,0,30
182005002,College of Southern Nevada,Cheyenne Campus,NV,37717,0,0,2,0,2,0,1,1,0,6
182005001,College of Southern Nevada,Main Campus,NV,37717,0,0,0,0,0,0,0,2,0,2
163286001,University of Maryland-College Park,Main Campus,MD,37631,0,0,4,0,3,4,64,37,1,113
113856001,East Los Angeles College,East Los Angeles College,CA,37057,0,0,0,0,1,1,7,12,0,21
105525016,Pima Community College,Public Safety and Emergency Services Institute,AZ,36969,0,0,0,0,0,0,0,0,0,0
105525015,Pima Community College,Aviation Technology Center,AZ,36969,0,0,0,0,0,0,0,0,0,0
105525010,Pima Community College,El Rio Adult Education Center,AZ,36969,0,0,0,0,0,0,0,0,0,0
105525005,Pima Community College,East Campus,AZ,36969,0,0,0,0,0,0,0,0,0,0
105525001,Pima Community College,West Campus,AZ,36969,0,0,0,0,1,0,0,6,0,7
216339003,Temple University,Health Science Campus,PA,36855,0,0,1,0,0,1,1,0,0,3
216339002,Temple University,Ambler Campus,PA,36855,0,0,0,0,0,0,0,0,0,0
216339001,Temple University,Main Campus,PA,36855,0,0,3,0,4,3,4,0,0,14
110565001,California State University-Fullerton,Main Campus,CA,36156,0,0,0,0,1,7,5,14,0,27
110635001,University of California-Berkeley,Main Campus,CA,36137,0,0,30,1,9,7,40,14,6,107
110583001,California State University-Long Beach,Main Campus,CA,34870,0,0,3,0,3,1,24,5,0,36
139959001,University of Georgia,Main Campus,GA,34816,0,0,5,0,1,2,53,5,3,69
199193001,North Carolina State University at Raleigh,Main Campus,NC,34767,0,0,7,0,6,9,41,12,0,75
209746005,Portland Community College,Southeast Center,OR,34632,0,0,0,0,0,2,0,1,0,3
209746003,Portland Community College,Cascade Campus,OR,34632,0,0,2,0,0,3,0,1,0,6
209746002,Portland Community College,Rock Creek Campus,OR,34632,0,0,1,0,0,0,4,0,0,5
209746001,Portland Community College,Sylvania Campus,OR,34632,0,0,2,0,2,1,1,1,0,7
112190001,City College of San Francisco,City College of San Francisco,CA,34558,0,0,1,0,4,1,7,4,0,17
230038001,Brigham Young University-Provo,Brigham Young University (230038),UT,34101,0,0,0,0,0,1,10,3,4,18
228459001,Texas State University-San Marcos,Main Campus,TX,34087,0,0,3,0,1,5,44,3,1,57
178396001,University of Missouri-Columbia,Main Campus,MO,33762,0,0,11,0,1,8,10,1,1,32
228769001,The University of Texas at Arlington,Main Campus,TX,33439,0,0,2,0,2,2,36,7,0,49
230746006,Salt Lake Community College,MILLER CAMPUS,UT,33420,0,0,0,0,0,0,2,0,0,2
230746002,Salt Lake Community College,SOUTH CITY CAMPUS,UT,33420,0,0,1,0,0,0,1,0,0,2
230746001,Salt Lake Community College,Taylorsville Redwood Campus,UT,33420,0,0,0,0,1,0,4,2,0,7
230737001,Utah Valley University,Main Campus,UT,33395,0,0,3,0,0,0,7,5,0,15
201885001,University of Cincinnati-Main Campus,Main Campus,OH,33329,0,0,9,0,5,4,14,7,1,40
232186001,George Mason University,Main Campus,VA,33320,0,0,8,0,0,0,31,0,0,39
137078008,St Petersburg College,Tarpon Springs Campus,FL,33128,0,0,0,0,0,0,0,0,0,0
137078007,St Petersburg College,St. Petetersburg College-Gibbs Campus,FL,33128,0,0,0,1,0,0,0,0,0,1
137078004,St Petersburg College,Health Education Center,FL,33128,0,0,0,0,0,0,0,1,0,1
126614001,University of Colorado Boulder,Main Campus,CO,32558,0,0,6,0,5,8,42,10,1,72
164988002,Boston University,Boston University Medical Campus,MA,32439,0,0,0,0,0,1,2,0,0,3
164988001,Boston University,Boston University Charles River Campus,MA,32439,0,0,6,0,2,2,58,2,0,70
229115001,Texas Tech University,Texas Tech University - Lubbock,TX,32327,0,0,3,0,1,3,21,6,1,35
233772007,Tidewater Community College,Portsmouth Campus,VA,32101,0,0,0,0,0,0,0,0,0,0
233772004,Tidewater Community College,Virginia Beach Campus,VA,32101,0,0,0,0,0,0,1,3,0,4
233772003,Tidewater Community College,Regional Workforce Development Center,VA,32101,0,0,0,0,0,0,1,0,0,1
233772001,Tidewater Community College,Norfolk Campus,VA,32101,0,0,0,0,0,0,3,0,0,3
139940001,Georgia State University,Main Campus,GA,32022,0,0,4,0,4,2,8,2,0,20
109208003,American River College,Sacramento Regional Public Safety Training Center,CA,31750,0,0,0,0,0,0,0,0,0,0
109208001,American River College,Main Campus,CA,31750,0,0,1,2,3,2,6,8,0,22
110644002,University of California-Davis,UC Davis Medical Center,CA,31732,0,0,2,0,1,3,7,5,0,18
110644001,University of California-Davis,Main Campus,CA,31732,0,0,22,0,4,1,79,8,1,115
230764001,University of Utah,Main Campus,UT,31660,0,0,5,0,0,3,90,0,0,98
100751001,The University of Alabama,Main Campus,AL,31647,0,0,3,0,5,3,68,2,1,82
234030002,Virginia Commonwealth University,MCV Campus,VA,31627,0,0,3,0,3,2,2,3,0,13
234030001,Virginia Commonwealth University,Monroe Park Campus,VA,31627,0,0,3,0,0,3,13,1,0,20
229027002,The University of Texas at San Antonio,Downtown Campus,TX,30968,0,0,0,0,0,0,0,2,0,2
229027001,The University of Texas at San Antonio,Main Campus,TX,30968,0,0,2,0,3,6,13,3,0,27
233921007,Virginia Polytechnic Institute and State University,Washington-Alexandria Center,VA,30936,0,0,0,0,0,0,0,0,0,0
233921001,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State Univ,VA,30936,1,0,14,0,0,3,30,3,0,51
202222001,Columbus State Community College,Columbus State Commuity College,OH,30921,0,0,0,0,0,0,1,0,0,1
133702008,Florida State College at Jacksonville,Cecil Center,FL,30863,0,0,0,0,0,0,0,0,0,0
133702005,Florida State College at Jacksonville,South,FL,30863,0,0,0,0,0,0,0,0,0,0
133702003,Florida State College at Jacksonville,Kent,FL,30863,0,0,0,0,0,0,0,0,0,0
202356001,Cuyahoga Community College District,Metropolitan Campus,OH,30853,0,0,3,0,3,0,2,7,0,15
172644001,Wayne State University,Main Campus,MI,30765,0,0,2,0,3,2,18,8,2,35
224642007,El Paso Community College,ASC,TX,30723,0,0,0,0,0,0,0,1,0,1
224642005,El Paso Community College,NORTHWEST CAMPUS,TX,30723,0,0,0,0,0,0,0,0,0,0
224642004,El Paso Community College,TRANSMOUNTAIN CAMPUS,TX,30723,0,0,0,0,0,0,0,0,0,0
224642001,El Paso Community College,VALLE VERDE CAMPUS,TX,30723,0,0,0,0,0,0,3,16,0,19
218663001,University of South Carolina-Columbia,Main Campus,SC,30721,0,0,1,0,2,8,113,22,0,146
122409001,San Diego State University,Main Campus,CA,30541,0,0,6,0,2,4,42,39,0,93
151111002,Indiana University-Purdue University-Indianapolis,Indiana University Purdue University Columbus,IN,30530,0,0,0,0,0,0,0,0,0,0
151111001,Indiana University-Purdue University-Indianapolis,Main Campus,IN,30530,0,0,2,0,3,7,51,10,1,74
126818001,Colorado State University-Fort Collins,Main Campus,CO,30467,0,0,4,0,1,0,16,1,3,25
121619001,Santa Ana College,Santa Ana College,CA,30289,0,0,0,0,2,1,3,3,0,9
122755001,San Jose State University,Main Campus,CA,30236,2,0,3,0,2,13,24,13,4,61
221759001,The University of Tennessee,Main Campus,TN,30194,0,0,4,0,1,0,28,10,0,43
122977001,Santa Monica College,Main Campus,CA,29971,0,0,0,0,2,0,8,1,0,11
153658001,University of Iowa,Main Campus,IA,29810,0,0,10,0,0,6,20,2,0,38
159391001,Louisiana State University and Agricultural & Mechanical College,Main Campus,LA,29718,0,0,2,0,9,9,47,10,3,80
238032001,West Virginia University,Main Campus,WV,29617,0,0,4,0,1,7,22,4,1,39
153603001,Iowa State University,Iowa State University,IA,29611,0,0,6,0,1,8,47,2,3,67
122597001,San Francisco State University,Main Campus,CA,29541,0,0,4,0,2,0,41,8,1,56
227979003,San Jacinto Community College,South Houston Campus,TX,29392,0,0,0,0,0,0,2,1,0,3
227979002,San Jacinto Community College,North Houston Campus,TX,29392,0,0,0,0,0,0,0,1,0,1
227979001,San Jacinto Community College,Central Campus,TX,29392,0,0,0,0,0,0,4,2,0,6
136358004,Palm Beach State College,Palm Beach Gardens Campus,FL,29354,0,0,0,0,0,0,0,0,0,0
136358003,Palm Beach State College,Boca Raton Campus,FL,29354,0,0,0,0,0,0,0,0,0,0
136358001,Palm Beach State College,Main Campus,FL,29354,0,0,0,0,0,0,0,3,0,3
240453001,University of Wisconsin-Milwaukee,Main Campus,WI,29350,0,0,3,0,0,0,39,0,1,43
133669003,Florida Atlantic University,MacArthur Campus,FL,29246,0,0,0,0,0,0,2,0,0,2
133669001,Florida Atlantic University,Boca Raton,FL,29246,0,0,1,0,1,0,19,13,2,36
179308004,Saint Louis Community College,Saint Louis Community College-Florissant Valley,MO,29200,0,0,0,0,0,0,1,4,0,5
179308002,Saint Louis Community College,HARRISON CENTER,MO,29200,0,0,0,0,0,0,0,0,0,0
179308001,Saint Louis Community College,FOREST PARK,MO,29200,0,0,0,0,0,0,0,1,1,2
171535003,Oakland Community College,Royal Oak,MI,29158,0,0,0,0,0,0,0,1,0,1
171535002,Oakland Community College,Southfield,MI,29158,0,0,0,0,0,0,0,1,0,1
199120001,University of North Carolina at Chapel Hill,The University of North Carolina at Chapel Hill,NC,29137,0,0,12,0,3,3,36,3,1,58
187985001,University of New Mexico-Main Campus,Main Campus,NM,28977,0,0,2,0,4,10,19,57,0,92
196088001,University at Buffalo,Main Campus,NY,28849,0,0,3,0,3,4,73,6,1,90
215293001,University of Pittsburgh-Pittsburgh Campus,Main Campus,PA,28766,0,0,4,0,5,3,25,2,0,39
110680001,University of California-San Diego,Main Campus,CA,28593,0,0,6,0,0,6,29,18,4,63
209807001,Portland State University,Portland State University,OR,28584,0,0,8,0,1,0,41,3,1,54
136215003,Nova Southeastern University,Nova Southeastern University - North Miami Beach,FL,28457,0,0,0,0,0,0,1,0,0,1
136215001,Nova Southeastern University,Main Campus,FL,28457,0,0,2,1,0,0,4,1,0,8
119164001,Mt. San Antonio College,Main Campus,CA,28388,0,0,1,0,0,3,6,5,0,15
134495003,Hillsborough Community College,Plant City Campus,FL,28329,0,0,0,0,0,0,0,0,0,0
134495001,Hillsborough Community College,Dale Mabry Campus,FL,28329,0,0,0,0,0,0,3,0,0,3
169248001,Central Michigan University,Main Campus,MI,28194,0,0,5,0,1,2,15,1,1,25
145600003,University of Illinois at Chicago,UIC College of Medicine at Peoria,IL,28091,0,0,0,0,0,0,0,0,0,0
145600001,University of Illinois at Chicago,Main Campus,IL,28091,1,0,9,0,6,8,14,0,0,38
166629001,University of Massachusetts Amherst,Main Campus,MA,28084,0,0,13,0,1,5,32,1,0,52
110617001,California State University-Sacramento,Sacramento State,CA,28016,0,0,2,0,3,0,12,4,5,26
155317003,University of Kansas,Medical Center (Kansas City),KS,27939,0,0,2,0,0,8,10,5,1,26
155317001,University of Kansas,Main Campus (Lawrence),KS,27939,0,0,2,0,1,1,28,2,0,34
203517001,Kent State University at Kent,Main Campus,OH,27855,0,0,3,0,1,1,17,1,1,24
187532003,Central New Mexico Community College,Joseph M. Montoya Campus,NM,27677,0,0,1,0,0,1,0,0,0,2
187532001,Central New Mexico Community College,Main Campus,NM,27677,0,0,2,0,0,8,2,4,0,16
247834003,Collin County Community College District,Preston Ridge,TX,27593,0,0,0,0,0,0,1,0,0,1
247834002,Collin County Community College District,Spring Creek Campus,TX,27593,0,0,0,0,0,0,3,0,0,3
200800001,University of Akron Main Campus,Main Campus,OH,27470,0,0,5,0,4,1,5,13,0,28
166027002,Harvard University,Longwood Campus,MA,27392,0,0,0,0,0,0,4,0,0,4
166027001,Harvard University,Cambridge Campus,MA,27392,0,0,21,0,1,7,24,3,0,56
198464002,East Carolina University,East Carolina University Brody School of Medicine,NC,27386,0,0,1,0,0,0,1,0,0,2
198464001,East Carolina University,East Carolina University,NC,27386,0,0,8,0,4,2,16,2,0,32
182281002,University of Nevada-Las Vegas,Shadow Lane Campus,NV,27364,0,0,0,0,0,0,0,2,0,2
182281001,University of Nevada-Las Vegas,University of Nevada-Las Vegas,NV,27364,0,0,1,0,5,1,23,32,1,63
236939003,Washington State University,Spokane Campus,WA,27329,0,0,0,0,0,0,1,0,0,1
236939002,Washington State University,Vancouver Campus,WA,27329,0,0,0,0,0,0,2,1,0,3
236939001,Washington State University,Main Campus,WA,27329,0,0,8,0,0,2,25,4,0,39
157085005,University of Kentucky,South Farms Campus,KY,27226,0,0,0,0,0,0,0,0,0,0
157085003,University of Kentucky,North Farms Campus,KY,27226,0,0,0,0,0,0,0,0,0,0
157085001,University of Kentucky,University of KY,KY,27226,0,0,5,0,3,4,13,12,0,37
110653002,University of California-Irvine,UCI Medical Center,CA,27189,0,0,0,0,0,0,8,0,0,8
110653001,University of California-Irvine,Main Campus,CA,27189,0,0,6,1,2,1,44,5,1,60
207500001,University of Oklahoma Norman Campus,Main Campus,OK,27138,0,0,13,0,0,1,29,10,2,55
163426003,Montgomery College,Montgomery College:Germantown,MD,26996,0,0,1,0,1,0,1,1,0,4
163426001,Montgomery College,Montgomery College:Main Campus,MD,26996,0,0,1,0,0,1,2,3,0,7
244437003,Georgia Perimeter College,Decatur Campus,GA,26996,0,0,0,0,0,0,0,2,0,2
244437001,Georgia Perimeter College,Clarkston Campus,GA,26996,0,0,0,0,2,0,0,2,0,4
223816001,Central Texas College,Main Campus,TX,26995,0,0,0,0,0,1,0,0,0,1
167358001,Northeastern University,Main Campus,MA,26959,0,0,6,0,3,5,17,0,0,31
230728001,Utah State University,Main Campus,UT,26757,0,0,3,0,0,0,12,1,0,16
220978001,Middle Tennessee State University,Main Campus,TN,26442,0,0,4,0,2,5,30,5,0,46
434672003,The Community College of Baltimore County,CCBC Dundalk Campus,MD,26271,0,0,0,0,1,0,0,0,0,1
434672002,The Community College of Baltimore County,CCBC Essex Campus,MD,26271,0,0,0,0,6,0,0,1,0,7
434672001,The Community College of Baltimore County,CCBC Catonsville Campus,MD,26271,0,0,1,0,0,0,0,0,0,1
144865008,College of DuPage,Carol Stream Community Education Center,IL,26209,0,0,0,0,0,0,0,0,0,0
144865001,College of DuPage,Main Campus,IL,26209,0,0,0,0,2,0,5,0,0,7
204857001,Ohio University-Main Campus,Ohio University - Main Campus,OH,26201,0,0,8,0,1,1,21,2,6,39
102368004,Troy University,Dothan Campus,AL,26172,0,0,0,0,0,0,0,0,0,0
102368001,Troy University,Troy Campus,AL,26172,0,0,0,0,0,0,8,2,0,10
121044001,Pasadena City College,Pasadena City College - Main Campus,CA,26057,0,0,2,0,2,0,1,8,1,14
190150002,Columbia University in the City of New York,Columbia University Medical Center,NY,26050,0,0,1,0,0,0,1,0,0,2
190150001,Columbia University in the City of New York,Morningside Campus,NY,26050,0,0,3,0,1,4,24,0,1,33
129020002,University of Connecticut,University of Connecticut School of Medicine and Dentistry,CT,25868,0,0,0,0,0,0,0,0,0,0
129020001,University of Connecticut,Main Campus,CT,25868,0,0,8,0,3,3,54,0,3,71
117645002,Long Beach City College,Pacific Coast Campus,CA,25782,0,0,0,0,0,1,5,8,0,14
117645001,Long Beach City College,Liberal Arts Campus,CA,25782,0,0,0,0,1,0,8,11,0,20
105154003,Mesa Community College,Downtown Center,AZ,25695,0,0,0,0,0,0,0,0,0,0
105154001,Mesa Community College,Mesa Community College,AZ,25695,0,0,0,0,0,4,1,0,0,5
227924001,San Antonio College,Main Campus,TX,25567,0,0,1,0,1,2,0,11,0,15
390701001,Everest University-South Orlando,Everest University Orlando South,FL,25537,0,0,0,0,0,0,0,2,0,2
122375001,San Diego Mesa College,Main Campus,CA,25504,0,0,0,0,0,0,1,8,0,9
100858001,Auburn University,Main Campus,AL,25469,0,0,1,0,2,0,22,3,0,28
120971001,Palomar College,Main Campus,CA,25427,0,0,1,0,0,2,0,0,0,3
153214006,Des Moines Area Community College,Des Moines Area Com. Col. - Urban Campus,IA,25425,0,0,0,0,0,0,0,0,0,0
153214001,Des Moines Area Community College,Des Moines Area Com. Col. - Ankeny Campus,IA,25425,0,0,0,0,0,1,0,0,0,1
144740002,DePaul University,Loop Campus,IL,25398,0,0,0,0,0,0,3,0,0,3
144740001,DePaul University,Main Campus - Lincoln Park Campus,IL,25398,0,0,1,0,0,0,12,0,0,13
105330001,Northern Arizona University,Main Campus,AZ,25359,0,0,13,0,3,5,35,2,1,59
230782001,Weber State University,Ogden Campus,UT,25301,0,0,2,0,0,0,11,0,0,13
199139001,University of North Carolina at Charlotte,Main Campus,NC,25277,0,0,2,0,6,1,65,9,0,83
131469007,George Washington University,Hampton Roads Center,VA,25260,0,0,0,0,0,0,0,0,0,0
131469002,George Washington University,Mount Vernon Campus,DC,25260,0,0,4,0,0,0,5,0,0,9
131469001,George Washington University,Main Campus,DC,25260,0,0,12,0,1,4,39,2,1,59
172699006,Western Michigan University,Muskegon Regional Center,MI,25086,0,0,0,0,0,0,0,0,0,0
172699001,Western Michigan University,Main Campus,MI,25086,0,0,3,1,0,2,13,1,2,22
209542001,Oregon State University,Main Campus,OR,24962,0,0,3,0,1,3,36,28,1,72
212054004,Drexel University,Queen Lane Campus,PA,24860,0,0,0,0,0,0,2,0,0,2
212054001,Drexel University,University City Campus,PA,24860,0,0,5,0,0,0,44,0,0,49
215062001,University of Pennsylvania,Main Campus,PA,24832,0,0,12,0,9,2,18,1,1,43
232982001,Old Dominion University,Old Dominion University,VA,24753,0,0,7,0,6,2,34,6,0,55
170082002,Grand Valley State University,Pew Campus (Grand Rapids),MI,24662,0,0,0,0,0,0,0,0,0,0
170082001,Grand Valley State University,Allendale Campus,MI,24662,0,0,2,0,0,0,6,0,1,9
181464001,University of Nebraska-Lincoln,Main Campus,NE,24593,0,0,3,0,0,1,7,3,1,15
190521001,CUNY Borough of Manhattan Community College,Borough of Manhattan Community College,NY,24463,0,0,2,0,0,2,2,0,0,6
113980001,El Camino Community College District,Main Campus,CA,24463,0,0,0,0,1,2,2,13,2,20
209551001,University of Oregon,Main Campus,OR,24396,0,0,8,0,0,3,35,3,0,49
207388002,Oklahoma State University-Main Campus,Oklahoma State University - Tulsa,OK,24390,0,0,0,0,0,0,4,0,0,4
207388001,Oklahoma State University-Main Campus,Oklahoma State University - Stillwater,OK,24390,0,0,12,0,0,1,41,1,0,55
