ID,Name,SubName,State,TotalPeople,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
135717006,Miami Dade College,Homestead Campus,FL,61674,0,0,0,0,0,0,1,0,0,1
225423001,Houston Community College,Central College - Central Campus,TX,60303,0,0,0,0,2,0,0,0,2,4
225423005,Houston Community College,NORTHEAST- CODWELL,TX,60303,0,0,0,0,0,0,0,2,0,2
225423007,Houston Community College,NORTHEAST - PINEMONT,TX,60303,0,0,0,0,0,0,0,0,0,0
225423009,Houston Community College,NORTHWEST - Spring Branch,TX,60303,0,0,0,0,0,0,0,3,0,3
225423010,Houston Community College,NORTHWEST - KATY,TX,60303,0,0,0,0,0,0,0,1,0,1
225423019,Houston Community College,SOUTHWEST - WESTLOOP,TX,60303,0,0,0,0,0,0,0,0,0,0
225423030,Houston Community College,CENTRAL - Willie Gay Hall,TX,60303,0,0,0,0,0,0,0,0,0,0
232557001,Liberty University,Main Campus,VA,56625,0,0,3,0,0,0,4,0,5,12
132903001,University of Central Florida,Main Campus,FL,56106,0,0,4,0,0,6,36,24,0,70
132903004,University of Central Florida,UCF Ocala Regional Campus,FL,56106,0,0,0,0,0,0,1,1,0,2
132903008,University of Central Florida,UCF Daytona Regional Campus,FL,56106,0,0,0,0,2,1,0,7,0,10
132903009,University of Central Florida,Rosen College of Hospitality Management,FL,56106,0,0,0,0,0,0,0,0,0,0
132903010,University of Central Florida,UCF Valencia West-Regional Campus,FL,56106,0,0,0,0,1,0,1,2,0,4
132903012,University of Central Florida,Downtown Campus-FIEA,FL,56106,0,0,0,0,0,0,0,0,0,0
132903015,University of Central Florida,UCF Sanford/Lake Mary Campus,FL,56106,0,0,0,0,1,1,5,3,0,10
204796001,Ohio State University-Main Campus,Main Campus,OH,56064,1,0,12,0,11,5,147,11,8,195
227182002,Lone Star College System,North Harris College,TX,54412,0,0,0,0,0,0,0,2,0,2
227182004,Lone Star College System,Kingwood College,TX,54412,0,0,0,0,0,0,1,1,0,2
227182005,Lone Star College System,Montgomery College,TX,54412,0,0,0,0,0,0,0,0,0,0
227182006,Lone Star College System,Cy-Fair College,TX,54412,0,0,0,0,0,1,0,0,0,1
174066001,University of Minnesota-Twin Cities,Main Campus,MN,51721,0,0,12,0,2,1,38,6,2,61
174066003,University of Minnesota-Twin Cities,Saint Paul,MN,51721,0,0,0,0,0,0,12,3,0,15
228778001,The University of Texas at Austin,Main Campus,TX,51195,0,0,12,0,1,4,36,4,1,58
134130001,University of Florida,University of Florida,FL,49827,0,0,3,0,7,6,27,12,0,55
228723001,Texas A & M University-College Station,Texas A&M University,TX,49129,0,0,4,0,1,3,21,5,2,36
228547002,Tarrant County College District,South Campus,TX,49108,0,0,0,0,0,0,0,0,0,0
228547003,Tarrant County College District,Northeast Campus,TX,49108,0,0,0,0,0,0,0,1,0,1
228547004,Tarrant County College District,Northwest Campus,TX,49108,0,0,0,0,0,0,0,0,0,0
228547005,Tarrant County College District,Southeast Campus,TX,49108,0,0,0,0,1,0,0,0,0,1
228547007,Tarrant County College District,Trinity River,TX,49108,0,0,0,0,0,0,1,0,0,1
232946001,Northern Virginia Community College,Main Campus,VA,48996,0,0,0,0,0,0,0,1,0,1
232946002,Northern Virginia Community College,Alexandria Campus,VA,48996,0,0,0,0,0,0,0,0,0,0
232946003,Northern Virginia Community College,Loudoun Campus,VA,48996,0,0,0,0,0,0,0,0,0,0
232946005,Northern Virginia Community College,Woodbridge Campus,VA,48996,0,0,0,0,0,1,0,0,0,1
171100001,Michigan State University,Main Campus,MI,46985,0,0,14,0,8,8,95,12,2,139
214777001,Pennsylvania State University-Main Campus,University Park Campus,PA,45233,0,0,5,0,2,3,63,2,14,89
222992002,Austin Community College District,Cypress Creek,TX,44100,0,0,0,0,0,0,0,0,0,0
222992007,Austin Community College District,Riverside Campus,TX,44100,0,0,0,0,0,0,0,0,0,0
222992013,Austin Community College District,South Austin Campus,TX,44100,0,0,0,0,0,0,0,0,0,0
145637001,University of Illinois at Urbana-Champaign,Main Campus,IL,43862,0,0,7,0,9,4,63,4,0,87
193900001,New York University,NYU Main Campus,NY,43797,0,0,1,0,0,0,53,0,0,54
193900002,New York University,NYU Medical Center/School of Medicine,NY,43797,0,0,0,0,0,0,0,0,0,0
182005001,College of Southern Nevada,Main Campus,NV,42747,0,0,0,0,0,0,3,4,0,7
151351001,Indiana University-Bloomington,Indiana University - Bloomington Campus,IN,42464,0,0,15,1,4,7,52,7,2,88
236948001,University of Washington-Seattle Campus,Main Campus,WA,42451,0,0,4,0,1,1,56,9,4,75
133951001,Florida International University,Modesto A. Maidique Campus,FL,42197,1,0,3,0,8,6,84,38,1,141
240444001,University of Wisconsin-Madison,Main Campus,WI,42180,0,0,9,0,3,1,57,9,3,82
170976001,University of Michigan-Ann Arbor,Ann Arbor campus,MI,41924,0,0,14,0,7,10,27,10,1,69
138187002,Valencia Community College,West Campus,FL,41583,0,0,0,0,1,0,0,1,0,2
138187003,Valencia Community College,East Campus,FL,41583,0,0,0,0,0,0,0,5,0,5
243780001,Purdue University-Main Campus,Main Campus,IN,41063,0,0,5,0,1,4,41,2,0,53
137351001,University of South Florida-Main Campus,USF Tampa Campus,FL,40431,0,0,9,0,1,2,68,11,0,91
134097001,Florida State University,Main Campus,FL,40416,0,0,4,0,11,10,90,10,9,134
132709001,Broward College,Central Campus,FL,40375,0,0,0,0,0,0,14,13,0,27
132709002,Broward College,North Campus,FL,40375,0,0,0,0,0,0,7,2,0,9
132709003,Broward College,South Campus,FL,40375,0,0,0,0,0,1,1,3,0,5
132709004,Broward College,Willis Holcombe Center,FL,40375,0,0,0,0,0,0,1,0,0,1
104179001,University of Arizona,Main Campus,AZ,39086,0,0,1,0,1,3,30,25,2,62
186380001,Rutgers University-New Brunswick,Main Campus,NJ,38912,0,0,11,0,5,7,76,7,2,108
225511001,University of Houston,Central Campus,TX,38752,0,0,2,0,7,4,14,14,0,41
110662001,University of California-Los Angeles,UCLA,CA,38157,0,0,21,1,2,2,125,14,2,167
163286001,University of Maryland-College Park,Main Campus,MD,37641,0,0,9,0,8,9,75,46,6,153
104717001,Grand Canyon University,Grand Canyon University,AZ,37440,0,0,0,0,1,4,17,2,0,24
216339001,Temple University,Main Campus,PA,37367,0,0,6,0,9,2,6,1,1,25
216339002,Temple University,Ambler Campus,PA,37367,0,0,0,0,0,0,1,0,0,1
216339003,Temple University,Health Science Campus,PA,37367,0,0,2,0,0,3,7,0,0,12
123961001,University of Southern California,University Park Campus,CA,36896,0,0,5,0,3,5,34,0,2,49
123961002,University of Southern California,Health Sciences Campus,CA,36896,0,0,0,0,0,0,0,0,0,0
105525001,Pima Community College,West Campus,AZ,36823,0,0,0,0,0,0,2,9,0,11
105525005,Pima Community College,East Campus,AZ,36823,0,0,0,0,0,0,0,3,0,3
105525010,Pima Community College,El Rio Adult Education Center,AZ,36823,0,0,0,0,0,0,1,0,0,1
105525015,Pima Community College,Aviation Technology Center,AZ,36823,0,0,0,0,0,0,0,0,0,0
105525016,Pima Community College,Public Safety and Emergency Services Institute,AZ,36823,0,0,0,0,0,0,0,0,0,0
227216001,University of North Texas,Main Campus,TX,36305,0,0,0,0,0,2,34,4,0,40
110635001,University of California-Berkeley,Main Campus,CA,35833,0,0,6,0,14,8,63,13,13,117
110565001,California State University-Fullerton,Main Campus,CA,35590,0,0,2,0,1,11,10,10,0,34
113856001,East Los Angeles College,East Los Angeles College,CA,35100,0,0,0,0,1,0,4,27,0,32
139959001,University of Georgia,Main Campus,GA,34677,0,0,3,0,3,1,75,18,9,109
230746001,Salt Lake Community College,Taylorsville Redwood Campus,UT,34654,0,0,0,0,0,0,1,4,0,5
230746002,Salt Lake Community College,SOUTH CITY CAMPUS,UT,34654,0,0,0,0,0,0,0,2,0,2
230746006,Salt Lake Community College,LARRY H. MILLER CAMPUS,UT,34654,0,0,0,0,0,0,0,0,0,0
199193001,North Carolina State University at Raleigh,Main Campus,NC,34376,0,0,5,0,1,12,34,13,0,65
230038001,Brigham Young University-Provo,Brigham Young University (230038),UT,33841,0,0,1,0,0,1,17,1,1,21
109208001,American River College,Main Campus,CA,33440,0,0,0,0,2,0,1,13,1,17
109208003,American River College,Sacramento Regional Public Safety Training Center,CA,33440,0,0,0,0,0,0,0,0,0,0
110583001,California State University-Long Beach,Main Campus,CA,33416,0,0,2,0,1,2,14,10,1,30
228769001,The University of Texas at Arlington,Main Campus,TX,32975,0,0,4,0,6,2,27,6,0,45
112190001,City College of San Francisco,City College of San Francisco,CA,32966,0,0,2,0,4,0,11,3,0,20
164988001,Boston University,Boston University Charles River Campus,MA,32727,0,0,8,0,1,2,59,0,1,71
164988002,Boston University,Boston University Medical Campus,MA,32727,0,0,0,0,0,2,3,0,0,5
126614001,University of Colorado Boulder,Main Campus,CO,32697,0,0,8,0,2,2,31,5,4,52
230737001,Utah Valley University,Main Campus,UT,32670,0,0,0,0,0,0,0,0,0,0
228459001,Texas State University-San Marcos,Main Campus,TX,32572,0,0,2,0,2,2,41,2,2,51
232186001,George Mason University,Main Campus,VA,32562,0,0,5,0,1,2,22,5,0,35
178396001,University of Missouri-Columbia,Main Campus,MO,32341,0,0,5,0,1,9,4,3,0,22
201885001,University of Cincinnati-Main Campus,Main Campus,OH,32283,0,0,7,0,10,14,92,1,1,125
234030001,Virginia Commonwealth University,Monroe Park Campus,VA,32027,0,0,0,0,2,0,70,1,0,73
234030002,Virginia Commonwealth University,MCV Campus,VA,32027,0,0,2,0,1,2,57,2,0,64
209746001,Portland Community College,Sylvania Campus,OR,32013,0,0,0,0,1,0,2,0,1,4
209746002,Portland Community College,Rock Creek Campus,OR,32013,0,0,1,0,0,0,3,2,0,6
209746003,Portland Community College,Cascade Campus,OR,32013,0,0,0,0,2,4,3,0,0,9
209746005,Portland Community College,Southeast Center,OR,32013,0,0,0,0,0,0,0,1,0,1
137078004,St Petersburg College,Health Education Center,FL,31793,0,0,0,0,0,0,0,0,0,0
137078007,St Petersburg College,St. Petetersburg College-Gibbs Campus,FL,31793,0,0,0,0,0,0,1,1,0,2
137078008,St Petersburg College,Tarpon Springs Campus,FL,31793,0,0,0,0,0,1,1,0,0,2
229115001,Texas Tech University,Texas Tech University - Lubbock,TX,31637,0,0,5,0,1,4,22,3,1,36
139940001,Georgia State University,Main Campus,GA,31533,0,0,1,0,1,3,10,1,0,16
172644001,Wayne State University,Main Campus,MI,31505,0,0,2,0,5,5,23,16,1,52
110644001,University of California-Davis,Main Campus,CA,31392,0,0,14,0,1,4,71,9,2,101
110644002,University of California-Davis,UC Davis Medical Center,CA,31392,0,0,5,0,1,2,4,2,0,14
121619001,Santa Ana College,Santa Ana College,CA,31377,0,0,0,0,2,0,1,2,0,5
233772001,Tidewater Community College,Norfolk Campus,VA,31308,0,0,0,0,0,0,1,0,0,1
233772003,Tidewater Community College,Regional Workforce Development Center,VA,31308,0,0,0,0,0,0,0,0,0,0
233772004,Tidewater Community College,Virginia Beach Campus,VA,31308,0,0,0,0,0,0,1,0,0,1
233772007,Tidewater Community College,Portsmouth Campus,VA,31308,0,0,0,0,0,0,1,1,0,2
202356001,Cuyahoga Community College District,Metropolitan Campus,OH,31250,0,0,0,0,1,0,5,1,0,7
122977001,Santa Monica College,Main Campus,CA,31118,0,0,1,0,0,0,8,0,0,9
233921001,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State Univ,VA,31006,0,0,2,0,0,3,37,5,1,48
233921007,Virginia Polytechnic Institute and State University,Washington-Alexandria Center,VA,31006,0,0,0,0,0,0,0,0,0,0
230764001,University of Utah,Main Campus,UT,30819,0,0,4,0,0,0,37,0,0,41
151111001,Indiana University-Purdue University-Indianapolis,Main Campus,IN,30566,0,0,2,0,2,1,40,9,0,54
151111002,Indiana University-Purdue University-Indianapolis,Indiana University Purdue University Columbus,IN,30566,0,0,0,0,0,0,0,0,0,0
202222001,Columbus State Community College,Columbus State Commuity College,OH,30513,0,0,3,0,1,0,0,2,0,6
240453001,University of Wisconsin-Milwaukee,Main Campus,WI,30470,0,0,2,0,1,1,14,2,0,20
221759001,The University of Tennessee,Main Campus,TN,30300,0,0,1,0,0,0,16,4,3,24
229027001,The University of Texas at San Antonio,Main Campus,TX,30258,0,0,4,0,0,2,3,1,0,10
229027002,The University of Texas at San Antonio,Downtown Campus,TX,30258,0,0,0,0,0,0,0,0,0,0
126818001,Colorado State University-Fort Collins,Main Campus,CO,30155,0,0,4,0,2,2,49,7,8,72
100751001,The University of Alabama,Main Campus,AL,30127,0,0,9,0,7,3,46,4,1,70
187532001,Central New Mexico Community College,Main Campus,NM,29948,0,0,1,0,0,0,0,5,0,6
187532003,Central New Mexico Community College,Joseph M. Montoya Campus,NM,29948,0,0,0,0,0,0,0,1,0,1
224642001,El Paso Community College,VALLE VERDE CAMPUS,TX,29909,0,0,0,0,0,2,2,10,0,14
224642004,El Paso Community College,TRANSMOUNTAIN CAMPUS,TX,29909,0,0,0,0,0,0,0,0,0,0
224642005,El Paso Community College,NORTHWEST CAMPUS,TX,29909,0,0,0,0,0,0,0,0,0,0
224642007,El Paso Community College,ASC,TX,29909,0,0,0,0,0,0,0,0,0,0
122597001,San Francisco State University,Main Campus,CA,29718,0,0,3,0,3,0,43,10,0,59
218663001,University of South Carolina-Columbia,Main Campus,SC,29599,0,0,2,0,2,7,87,26,0,124
136358001,Palm Beach State College,Main Campus,FL,29534,0,0,0,0,0,0,0,0,0,0
136358003,Palm Beach State College,Boca Raton Campus,FL,29534,0,0,0,0,1,0,0,1,0,2
136358004,Palm Beach State College,Palm Beach Gardens Campus,FL,29534,0,0,0,0,0,0,0,0,0,0
167358001,Northeastern University,Main Campus,MA,29519,0,0,2,0,3,3,16,4,0,28
153658001,University of Iowa,Main Campus,IA,29518,0,0,6,0,1,5,29,0,4,45
159391001,Louisiana State University and Agricultural & Mechanical College,Main Campus,LA,29451,0,0,5,0,5,10,13,13,3,49
199120001,University of North Carolina at Chapel Hill,The University of North Carolina at Chapel Hill,NC,29390,0,0,19,0,1,4,28,0,0,52
238032001,West Virginia University,Main Campus,WV,29306,0,0,7,0,5,2,20,1,3,38
122409001,San Diego State University,Main Campus,CA,29187,0,0,11,0,3,8,66,31,5,124
110680001,University of California-San Diego,Main Campus,CA,29176,1,0,3,0,0,2,40,21,2,69
196088001,University at Buffalo,Main Campus,NY,29117,0,0,2,1,5,1,96,4,1,110
122755001,San Jose State University,Main Campus,CA,29076,0,0,2,0,6,2,36,16,3,65
119164001,Mt. San Antonio College,Main Campus,CA,29064,0,0,0,0,0,1,8,17,0,26
171535002,Oakland Community College,Southfield,MI,28925,0,0,0,0,0,0,0,0,0,0
171535003,Oakland Community College,Royal Oak,MI,28925,0,0,0,0,0,0,0,2,0,2
215293001,University of Pittsburgh-Pittsburgh Campus,Main Campus,PA,28823,0,0,7,0,2,2,46,0,0,57
136215001,Nova Southeastern University,Main Campus,FL,28741,0,0,0,0,0,2,3,1,0,6
136215003,Nova Southeastern University,Nova Southeastern University - North Miami Beach,FL,28741,0,0,0,0,0,0,0,2,0,2
155317001,University of Kansas,Main Campus (Lawrence),KS,28697,0,0,5,0,0,2,44,2,3,56
155317003,University of Kansas,Medical Center (Kansas City),KS,28697,0,0,2,0,0,7,3,1,1,14
187985001,University of New Mexico-Main Campus,Main Campus,NM,28688,0,0,2,0,2,8,33,31,4,80
153603001,Iowa State University,Iowa State University,IA,28682,0,0,7,0,1,14,24,2,1,49
133702003,Florida State College at Jacksonville,Kent,FL,28642,0,0,0,0,1,1,0,0,0,2
133702005,Florida State College at Jacksonville,South,FL,28642,0,0,0,0,0,0,0,0,0,0
133702008,Florida State College at Jacksonville,Cecil Center,FL,28642,0,0,0,0,0,0,0,0,0,0
227979001,San Jacinto Community College,Main Campus,TX,28549,0,0,0,0,0,0,7,0,0,7
227979002,San Jacinto Community College,North Houston Campus,TX,28549,0,0,0,0,1,1,1,7,0,10
227979003,San Jacinto Community College,South Houston Campus,TX,28549,0,0,0,0,0,0,0,3,0,3
102368001,Troy University,Troy Campus,AL,28322,0,0,1,0,1,0,5,2,0,9
102368004,Troy University,Dothan Campus,AL,28322,0,0,0,0,0,0,0,0,0,0
169248001,Central Michigan University,Main Campus,MI,28292,0,0,3,1,3,4,7,1,0,19
133669001,Florida Atlantic University,Boca Raton,FL,28270,0,0,4,0,1,0,39,17,2,63
133669003,Florida Atlantic University,MacArthur Campus,FL,28270,0,0,0,0,0,0,0,0,0,0
182281001,University of Nevada-Las Vegas,University of Nevada-Las Vegas,NV,28203,0,0,1,0,6,4,45,17,1,74
182281002,University of Nevada-Las Vegas,Shadow Lane Campus,NV,28203,0,0,0,0,0,0,0,0,0,0
209807001,Portland State University,Portland State University,OR,28035,0,0,4,0,1,3,41,13,5,67
134495001,Hillsborough Community College,Dale Mabry Campus,FL,27955,0,0,0,0,1,5,9,0,0,15
134495003,Hillsborough Community College,Plant City Campus,FL,27955,0,0,0,0,0,0,0,0,0,0
145600001,University of Illinois at Chicago,Main Campus,IL,27850,0,0,5,0,4,19,9,4,1,42
145600003,University of Illinois at Chicago,UIC College of Medicine at Peoria,IL,27850,0,0,0,0,0,0,0,0,0,0
198464001,East Carolina University,East Carolina University,NC,27783,0,0,4,0,3,1,8,1,1,18
198464002,East Carolina University,East Carolina University Brody School of Medicine,NC,27783,0,0,0,0,0,0,0,0,0,0
166027001,Harvard University,Cambridge Campus,MA,27594,0,0,31,4,8,5,35,3,0,86
166027002,Harvard University,Longwood Campus,MA,27594,0,0,0,0,0,0,5,1,0,6
166629001,University of Massachusetts Amherst,Main Campus,MA,27569,0,0,12,0,1,15,59,5,0,92
157085001,University of Kentucky,University of KY,KY,27108,0,0,8,0,11,8,27,6,2,62
200800001,University of Akron Main Campus,Main Campus,OH,27076,0,0,8,0,1,0,5,15,0,29
247834002,Collin County Community College District,Spring Creek Campus,TX,27069,0,0,0,0,1,1,2,0,0,4
247834003,Collin County Community College District,Preston Ridge,TX,27069,0,0,0,0,0,0,0,0,0,0
110617001,California State University-Sacramento,Sacramento State,CA,27033,0,0,8,0,2,4,13,4,0,31
121044001,Pasadena City College,Pasadena City College - Main Campus,CA,27023,0,0,2,0,1,0,8,11,0,22
110653001,University of California-Irvine,Main Campus,CA,26994,0,0,3,0,0,4,27,6,5,45
110653002,University of California-Irvine,UCI Medical Center,CA,26994,0,0,2,0,0,0,0,0,0,2
144865001,College of DuPage,Main Campus,IL,26722,0,0,3,0,0,2,3,0,0,8
144865008,College of DuPage,Carol Stream Community Education Center,IL,26722,0,0,0,0,0,0,0,0,0,0
203517001,Kent State University at Kent,Main Campus,OH,26589,0,0,2,0,1,1,30,4,0,38
117645001,Long Beach City College,Liberal Arts Campus,CA,26517,0,0,0,0,1,0,6,19,0,26
207500001,University of Oklahoma Norman Campus,Main Campus,OK,26476,0,0,2,0,0,1,26,5,0,34
220978001,Middle Tennessee State University,Main Campus,TN,26430,0,0,2,0,1,5,67,9,0,84
434672001,The Community College of Baltimore County,CCBC Catonsville Campus,MD,26425,0,0,0,0,0,0,1,3,0,4
434672002,The Community College of Baltimore County,CCBC Essex Campus,MD,26425,0,0,0,0,2,2,3,0,0,7
434672003,The Community College of Baltimore County,CCBC Dundalk Campus,MD,26425,0,0,2,0,0,1,0,1,0,4
105154001,Mesa Community College,Mesa Community College,AZ,26408,0,0,0,0,0,1,2,0,0,3
105154003,Mesa Community College,Downtown Center,AZ,26408,0,0,0,0,0,1,0,0,0,1
236939001,Washington State University,Main Campus,WA,26308,0,0,6,0,2,3,21,3,1,36
236939002,Washington State University,Vancouver Campus,WA,26308,0,0,0,0,0,0,0,2,0,2
236939003,Washington State University,Spokane Campus,WA,26308,0,0,0,0,0,0,2,1,0,3
120971001,Palomar College,Main Campus,CA,26231,0,0,2,0,0,0,1,3,1,7
223816001,Central Texas College,Main Campus,TX,26055,0,0,0,0,0,0,0,1,0,1
163426001,Montgomery College,Montgomery College:Main Campus,MD,26015,0,0,1,0,0,0,6,1,0,8
163426003,Montgomery College,Montgomery College:Germantown,MD,26015,0,0,0,0,0,0,0,0,0,0
122375001,San Diego Mesa College,Main Campus,CA,25972,0,0,0,0,0,1,3,9,0,13
129020001,University of Connecticut,Main Campus,CT,25498,0,0,9,0,0,0,23,0,4,36
129020002,University of Connecticut,University of Connecticut School of Medicine and Dentistry,CT,25498,0,0,0,0,0,0,1,0,0,1
227924001,San Antonio College,Main Campus,TX,25269,0,0,0,0,5,6,1,6,0,18
190150001,Columbia University in the City of New York,Morningside Campus,NY,25208,0,0,4,1,0,1,26,0,1,33
190150002,Columbia University in the City of New York,Columbia University Medical Center,NY,25208,0,0,0,0,0,0,2,0,0,2
105330001,Northern Arizona University,Main Campus,AZ,25197,0,0,12,0,3,10,52,11,1,89
144740001,DePaul University,Main Campus - Lincoln Park Campus,IL,25145,0,0,2,0,2,3,17,0,0,24
144740002,DePaul University,Loop Campus,IL,25145,0,0,0,0,1,0,9,0,0,10
131469001,George Washington University,Main Campus,DC,25135,0,0,10,0,2,0,71,0,2,85
131469002,George Washington University,Mount Vernon Campus,DC,25135,0,0,1,0,0,0,3,0,0,4
131469007,George Washington University,Hampton Roads Center,VA,25135,0,0,0,0,2,0,0,0,0,2
244437001,Georgia Perimeter College,Clarkston Campus,GA,25113,0,0,0,0,0,0,1,4,0,5
244437003,Georgia Perimeter College,Decatur Campus,GA,25113,0,0,0,0,0,0,0,0,0,0
204857001,Ohio University-Main Campus,Ohio University - Main Campus,OH,25108,0,0,12,0,1,2,34,2,4,55
100858001,Auburn University,Main Campus,AL,25078,0,0,1,0,0,1,15,5,0,22
199139001,University of North Carolina at Charlotte,Main Campus,NC,25063,0,0,2,0,0,1,109,10,6,128
172699001,Western Michigan University,Main Campus,MI,25045,0,0,14,0,7,3,23,3,3,53
172699006,Western Michigan University,Muskegon Regional Center,MI,25045,0,0,0,0,0,0,0,0,0,0
122180001,Sacramento City College,Main Campus,CA,25039,0,0,1,0,3,1,2,12,0,19
215062001,University of Pennsylvania,Main Campus,PA,25007,0,0,9,0,3,13,12,4,1,42
123013001,Santa Rosa Junior College,Santa Rosa Campus,CA,24879,0,0,0,0,1,1,6,1,2,11
122205001,Saddleback College,Main Campus,CA,24793,0,0,1,0,0,2,5,0,0,8
113980001,El Camino Community College District,Main Campus,CA,24756,0,0,0,0,2,2,0,12,0,16
153214001,Des Moines Area Community College,Des Moines Area Com. Col. - Ankeny Campus,IA,24658,0,0,0,0,0,0,0,0,0,0
153214006,Des Moines Area Community College,Des Moines Area Com. Col. - Urban Campus,IA,24658,0,0,0,0,0,1,0,0,0,1
181464001,University of Nebraska-Lincoln,Main Campus,NE,24610,0,0,2,0,1,1,7,2,1,14
170082001,Grand Valley State University,Allendale Campus,MI,24541,0,0,1,0,0,0,1,0,0,2
170082002,Grand Valley State University,Pew Campus (Grand Rapids),MI,24541,0,0,0,0,0,0,0,1,0,1
170790001,Macomb Community College,South Campus (Main Campus),MI,24468,0,0,1,0,1,0,1,6,0,9
170790002,Macomb Community College,Center Campus,MI,24468,0,0,0,0,0,1,1,0,0,2
232982001,Old Dominion University,Old Dominion University,VA,24466,0,0,6,0,4,4,21,5,0,40
234076001,University of Virginia-Main Campus,Main Campus,VA,24391,0,0,17,0,5,1,69,5,0,97
196097001,Stony Brook University,Stony Brook University,NY,24363,0,0,7,0,3,4,113,11,7,145
120342001,Orange Coast College,Main Campus,CA,24239,0,0,2,0,0,1,11,4,0,18
126562001,University of Colorado Denver,University of Colorado Denver - Downtown,CO,24108,0,0,3,0,2,2,14,12,0,33
126562003,University of Colorado Denver,UCDHSC - Anschutz Medical Campus,CO,24108,0,0,0,0,0,2,5,1,0,8
230782001,Weber State University,Ogden Campus,UT,24048,0,0,2,1,0,1,13,0,0,17
127565001,Metropolitan State College of Denver,Main Campus,CO,23948,0,0,2,0,1,2,14,12,0,31
114789001,Fresno City College,Main Campus,CA,23902,0,0,1,0,1,0,11,13,0,26
147703001,Northern Illinois University,Main Campus,IL,23850,0,0,5,0,2,2,11,0,0,20
193478001,Nassau Community College,Main Campus,NY,23767,0,0,2,0,2,1,2,5,1,13
209542001,Oregon State University,Main Campus,OR,23753,0,0,9,0,0,1,36,11,1,58
207388001,Oklahoma State University-Main Campus,Oklahoma State University - Stillwater,OK,23667,0,0,3,0,0,3,35,2,0,43
207388002,Oklahoma State University-Main Campus,Oklahoma State University - Tulsa,OK,23667,0,0,0,0,0,0,2,1,0,3
212054001,Drexel University,University City Main Campus,PA,23637,0,0,1,0,2,4,20,2,0,29
212054004,Drexel University,Queen Lane Medical Campus,PA,23637,0,0,0,0,0,0,1,0,0,1
113333001,De Anza College,Main Campus,CA,23630,0,0,0,0,1,0,19,0,0,20
155399001,Kansas State University,Main Campus,KS,23588,0,0,6,0,0,3,25,2,0,36
155399002,Kansas State University,Kansas State University at Salina,KS,23588,0,0,0,0,0,0,0,0,0,0
169798001,Eastern Michigan University,Eastern Michigan University,MI,23565,0,0,4,0,3,1,29,5,3,45
140164001,Kennesaw State University,Main Campus,GA,23452,0,0,4,0,1,0,21,2,0,28
209551001,University of Oregon,Main Campus,OR,23342,0,0,7,0,1,2,14,2,18,44
111461001,College of the Canyons,College of the Canyons,CA,23332,0,0,1,0,0,3,7,3,0,14
